Date,Consumer Confidence Index,Exchange Rate,Online Visibility,TV Ad Reach,Weather Index
29/06/2015,1.209295827,1.053492596,1.731736913,1.358838586,better than average
30/06/2015,1.198443734,1.050275563,1.697004126,0.621283035,average
01/07/2015,1.195912957,1.051481026,1.680649161,0.749144802,average
02/07/2015,1.198988478,1.02419582,1.746267718,0,average
03/07/2015,1.196500437,1.024283881,1.753591913,0,average
04/07/2015,1.189365272,1.012790833,1.747679881,0,average
05/07/2015,1.207463811,1.011956808,1.801306437,0,average
06/07/2015,1.204824861,0.997561935,1.718161844,0,average
07/07/2015,1.208637058,1.012216042,1.678547421,0,average
08/07/2015,1.231429158,1.008411141,1.732397502,0,average
09/07/2015,1.22020127,0.987062226,1.749989856,0,average
10/07/2015,1.216655111,0.98958205,1.75584221,0,average
11/07/2015,1.218335441,0.999876069,1.647385371,0,average
12/07/2015,1.22864869,0.980153861,1.683082073,0,average
13/07/2015,1.224864144,1.006341515,1.695912422,0,average
14/07/2015,1.227388895,1.001047746,1.697550348,0,average
15/07/2015,1.230623682,1.01132991,1.661309774,0,average
16/07/2015,1.235282562,0.999983587,1.701391554,0,average
17/07/2015,1.217245769,1.017316436,1.701697261,0,average
18/07/2015,1.201600024,0.993656977,1.711542928,0,average
19/07/2015,1.210619624,1.015979459,1.749961826,0,average
20/07/2015,1.197476536,1.000185273,1.67847458,0,average
21/07/2015,1.195093169,1.01640085,1.727310455,0,average
22/07/2015,1.199241106,1.016418196,1.732148792,0,average
23/07/2015,1.192790655,1.010389842,1.724424472,0,average
24/07/2015,1.188564196,1.002832026,1.724245824,0,average
25/07/2015,1.183457013,1.021433778,1.78631012,0,average
26/07/2015,1.171297495,1.014171556,1.681012105,0,average
27/07/2015,1.172964515,1.019306768,1.687716393,0,average
28/07/2015,1.17805137,1.01067469,1.686789552,0,average
29/07/2015,1.180201187,0.996665324,1.692838935,0,average
30/07/2015,1.164254749,0.99887861,1.659961492,0,average
31/07/2015,1.1668465,1.010446124,1.630336505,0,average
01/08/2015,1.159678202,0.999901143,1.680118271,0,average
02/08/2015,1.159267114,0.985198836,1.650376553,0,average
03/08/2015,1.158234331,0.978804521,1.739082636,0,average
04/08/2015,1.153016185,0.973533459,1.69912103,0,average
05/08/2015,1.148084109,0.951222145,1.697510594,0,average
06/08/2015,1.157625325,0.942030595,1.666806044,0,average
07/08/2015,1.169265409,0.970441082,1.727360861,0,average
08/08/2015,1.167220308,0.959562886,1.69662976,0,average
09/08/2015,1.178140742,0.983011909,1.732945429,0,average
10/08/2015,1.21006987,0.940307461,1.704367211,0,average
11/08/2015,1.204071217,0.990455496,1.677198942,0,average
12/08/2015,1.203698288,0.973820274,1.787978076,0,average
13/08/2015,1.197273925,0.975951715,1.66819221,0,average
14/08/2015,1.196021159,0.976171416,1.730247249,0,average
15/08/2015,1.201093427,0.969966935,1.692987265,0,average
16/08/2015,1.211675621,0.966096908,1.757760481,0,average
17/08/2015,1.216255839,0.969943809,1.683291344,1.212312927,average
18/08/2015,1.20571315,0.984552606,1.74987148,0.304274732,average
19/08/2015,1.213709008,0.980390698,1.670897513,0.530325442,average
20/08/2015,1.207114705,0.972072418,1.700751262,1.582253831,average
21/08/2015,1.198101774,0.994809086,1.709062945,0.770123365,better than average
22/08/2015,1.203733551,0.939668711,1.704880603,0.761605043,better than average
23/08/2015,1.201704842,0.936069309,1.688779985,1.563321846,better than average
24/08/2015,1.2281373,0.928501968,1.641821516,1.096621796,better than average
25/08/2015,1.236122588,0.959204154,1.715958636,1.257602375,better than average
26/08/2015,1.235005776,0.948279519,1.62484754,1.25870454,better than average
27/08/2015,1.225101281,0.923430499,1.708533907,0.752801456,better than average
28/08/2015,1.240191847,0.941155043,1.684078578,0.491486035,better than average
29/08/2015,1.248019452,0.914601235,1.690952273,1.010160698,better than average
30/08/2015,1.226356226,0.93989077,1.66979585,1.021679833,better than average
31/08/2015,1.228735079,0.947228468,1.676897617,0.43742249,better than average
01/09/2015,1.240067715,0.931713864,1.642489224,0.58695498,average
02/09/2015,1.228709037,0.906152697,1.675371389,1.500169784,average
03/09/2015,1.210724811,0.940704561,1.69297081,1.085648105,average
04/09/2015,1.218499247,0.937841343,1.68012519,0,average
05/09/2015,1.210984529,0.91557128,1.634924802,0,average
06/09/2015,1.214948138,0.905642261,1.677518296,0,average
07/09/2015,1.218073072,0.896770332,1.624755587,0,worse than average
08/09/2015,1.223108863,0.885714724,1.657661868,0,worse than average
09/09/2015,1.201140452,0.88701801,1.67254021,0,worse than average
10/09/2015,1.197794749,0.8889132,1.676022586,0,worse than average
11/09/2015,1.197485937,0.906745005,1.71406102,0,worse than average
12/09/2015,1.205008489,0.916902338,1.674845121,0,worse than average
13/09/2015,1.211169816,0.90636163,1.672571417,0,worse than average
14/09/2015,1.206744361,0.925310328,1.635405511,0,worse than average
15/09/2015,1.183869504,0.925806734,1.71456356,1.304815329,worse than average
16/09/2015,1.187821656,0.904795704,1.653623587,1.640110682,worse than average
17/09/2015,1.213148682,0.911789576,1.647630775,0.435352827,average
18/09/2015,1.232054574,0.928312736,1.66564093,-0.230040831,better than average
19/09/2015,1.222182998,0.92895763,1.612337862,0.822161877,better than average
20/09/2015,1.236519811,0.919643265,1.634121588,0.64318012,better than average
21/09/2015,1.234386531,0.944654388,1.637535463,0.009016075,better than average
22/09/2015,1.213187993,0.947596245,1.640291244,1.273664355,better than average
23/09/2015,1.220587432,0.948381297,1.674390648,0.431933709,better than average
24/09/2015,1.21336515,0.955725382,1.64879544,1.25618578,better than average
25/09/2015,1.223822882,0.966847924,1.647870378,1.749615416,better than average
26/09/2015,1.225521577,0.946550386,1.729742325,0.822242167,better than average
27/09/2015,1.231710058,0.974027273,1.662957711,0.739203535,better than average
28/09/2015,1.219007821,0.957668371,1.59252168,1.811007197,better than average
29/09/2015,1.234104316,0.957511906,1.669306541,1.018759308,better than average
30/09/2015,1.223378297,0.964321452,1.623080783,-0.228225119,better than average
01/10/2015,1.199027835,0.984359206,1.639783589,1.119179705,better than average
02/10/2015,1.187632288,1.007351017,1.636848709,1.038512745,better than average
03/10/2015,1.183011371,0.986630249,1.605855863,0.770587987,better than average
04/10/2015,1.169631226,0.96925035,1.649531998,1.968858048,better than average
05/10/2015,1.165026995,0.963158061,1.648791894,1.722400108,better than average
06/10/2015,1.18405456,0.944559513,1.733834346,1.152161111,better than average
07/10/2015,1.196130648,0.959422765,1.68222636,1.918926206,better than average
08/10/2015,1.205132714,0.969626369,1.715694638,0,average
09/10/2015,1.203439203,0.961181705,1.653854593,0,average
10/10/2015,1.198967975,0.968937712,1.630807282,0,average
11/10/2015,1.205907572,0.9717286,1.656043166,0,average
12/10/2015,1.184034509,0.9845332,1.646519868,0,average
13/10/2015,1.180911718,0.984690082,1.692129027,0,average
14/10/2015,1.1672711,0.987410496,1.66115757,0,average
15/10/2015,1.173672044,0.99139682,1.664848188,0,average
16/10/2015,1.182777467,0.987197499,1.658290655,0,average
17/10/2015,1.189967735,0.974610899,1.623916955,0,average
18/10/2015,1.172793898,0.9688464,1.75337239,0,average
19/10/2015,1.153358844,0.970399272,1.698398738,0,average
20/10/2015,1.149165718,0.979859235,1.715139233,0,average
21/10/2015,1.15837969,0.981296299,1.684063662,0,average
22/10/2015,1.16177704,0.979744592,1.705231885,0,average
23/10/2015,1.159190437,0.995355872,1.690838124,0,average
24/10/2015,1.161437395,0.975572573,1.706599164,0,average
25/10/2015,1.167631585,0.961286772,1.713430692,0,worse than average
26/10/2015,1.147581635,0.973830726,1.716820737,0,worse than average
27/10/2015,1.146609248,0.979862284,1.59849226,0,worse than average
28/10/2015,1.162780875,0.990385769,1.672758373,0,worse than average
29/10/2015,1.160788159,0.997349735,1.717014793,0,worse than average
30/10/2015,1.139892618,0.991161563,1.676525006,0,worse than average
31/10/2015,1.13590617,1.001964902,1.675002016,0,worse than average
01/11/2015,1.124491979,1.008728246,1.587184189,0,average
02/11/2015,1.133800313,1.015480128,1.628995503,0,average
03/11/2015,1.13329333,1.037555898,1.627587352,0,average
04/11/2015,1.129565814,1.044692219,1.722123399,0,average
05/11/2015,1.134384262,1.079440594,1.692648304,0,average
06/11/2015,1.109054348,1.066451755,1.651843048,0,average
07/11/2015,1.109356636,1.060858665,1.638368313,0,average
08/11/2015,1.100947811,1.075325496,1.675959826,0,average
09/11/2015,1.106670167,1.092402263,1.667589364,-0.321859457,average
10/11/2015,1.132479078,1.063176774,1.662494198,1.413036001,average
11/11/2015,1.130027365,1.068478344,1.691132478,0.482928953,average
12/11/2015,1.129338379,1.078588676,1.647482574,0.68869101,average
13/11/2015,1.132194243,1.082811826,1.684685125,1.169057996,average
14/11/2015,1.103790788,1.084461819,1.653786545,2.021266244,average
15/11/2015,1.102239585,1.080275292,1.672395602,0.73142091,average
16/11/2015,1.104838043,1.049890981,1.682734119,1.713181035,average
17/11/2015,1.11463187,1.079529939,1.696744108,2.377706482,average
18/11/2015,1.102425507,1.083686237,1.638383296,1.151736882,average
19/11/2015,1.102118571,1.075310713,1.760471736,0.311662063,average
20/11/2015,1.098839905,1.068500345,1.671051105,1.200168056,average
21/11/2015,1.095265808,1.025372217,1.719635207,1.82194583,average
22/11/2015,1.114183462,1.037852472,1.717692011,0.99816106,average
23/11/2015,1.106212351,1.024395043,1.801140898,0,average
24/11/2015,1.091528359,1.027563945,1.702341137,0,average
25/11/2015,1.102109517,1.055052303,1.746888826,0,average
26/11/2015,1.099158557,1.021540323,1.748065359,0,average
27/11/2015,1.098917136,1.039959711,1.69974537,0,average
28/11/2015,1.125801638,1.050499407,1.781915375,0,average
29/11/2015,1.123599653,1.034470293,1.741402103,0,average
30/11/2015,1.128337634,1.03222659,1.730311853,0,average
01/12/2015,1.11792603,1.052066809,1.71952693,0,average
02/12/2015,1.145015916,1.027096052,1.736176419,0,average
03/12/2015,1.156709785,1.069579785,1.742776583,0,average
04/12/2015,1.149874159,1.063591261,1.676737477,0,average
05/12/2015,1.17622325,1.032324512,1.726339777,0,average
06/12/2015,1.199803737,1.014022996,1.731439994,0,average
07/12/2015,1.208607339,1.016042193,1.704680114,0,average
08/12/2015,1.19301885,1.036946126,1.742691238,0,average
09/12/2015,1.203243169,1.03178285,1.743496407,0,average
10/12/2015,1.211987975,1.026780345,1.767992701,0,average
11/12/2015,1.21070296,1.018220175,1.782883143,0,average
12/12/2015,1.206246202,1.024886736,1.693849925,0,average
13/12/2015,1.209995868,0.97937125,1.720725682,0,average
14/12/2015,1.235096852,0.997236727,1.774475844,0,average
15/12/2015,1.22303744,0.987292872,1.774481567,0,average
16/12/2015,1.204302648,0.972542188,1.697269901,0,average
17/12/2015,1.20206045,0.97989863,1.761003405,0,average
18/12/2015,1.215483514,0.964546447,1.786375568,0,average
19/12/2015,1.195497247,0.968816061,1.795394906,0,average
20/12/2015,1.209187694,0.944102829,1.758625389,0,average
21/12/2015,1.20019579,0.952582488,1.730368193,0,average
22/12/2015,1.19759534,0.958245995,1.778661254,0,average
23/12/2015,1.196124357,0.949822049,1.719130092,0,average
24/12/2015,1.189333407,0.947697594,1.704396887,0,average
25/12/2015,1.173550795,0.935318699,1.78084742,0,average
26/12/2015,1.155177712,0.940564708,1.771269446,0,average
27/12/2015,1.158865804,0.9628187,1.778456779,0,average
28/12/2015,1.176098037,0.964223643,1.805200389,0,better than average
29/12/2015,1.190884724,0.985228455,1.787684478,0,better than average
30/12/2015,1.207671811,0.955188764,1.760761136,0,better than average
31/12/2015,1.198101902,0.984960346,1.833386191,0,better than average
01/01/2016,1.197216961,0.995304297,1.816229718,0,better than average
02/01/2016,1.20254348,0.978997836,1.789736818,0,better than average
03/01/2016,1.220267443,0.97974319,1.786395076,0,better than average
04/01/2016,1.227738079,0.980793916,1.773177392,0,better than average
05/01/2016,1.216844885,0.972155747,1.812985689,0,better than average
06/01/2016,1.239865808,0.963097594,1.759950244,0,better than average
07/01/2016,1.253043419,0.972842085,1.834029481,0,better than average
08/01/2016,1.271668004,0.977494642,1.824349647,0,better than average
09/01/2016,1.294715172,0.939758829,1.867570757,0,average
10/01/2016,1.308050416,0.957208154,1.856029144,0,average
11/01/2016,1.295920777,0.927995055,1.795128949,0,average
12/01/2016,1.29518419,0.923659015,1.803817755,0,average
13/01/2016,1.302955929,0.919837809,1.833523047,0,average
14/01/2016,1.318607108,0.937142587,1.814834581,0,average
15/01/2016,1.319033952,0.933648757,1.825750649,0,average
16/01/2016,1.315187574,0.930134106,1.799290086,0,average
17/01/2016,1.291460733,0.948720653,1.730574163,0,average
18/01/2016,1.280299325,0.954426473,1.79526708,0,average
19/01/2016,1.279943448,0.972750477,1.765433562,0,average
20/01/2016,1.28085465,0.960521405,1.812848951,0,average
21/01/2016,1.239149717,0.945847853,1.817669613,0,average
22/01/2016,1.244723407,0.984056739,1.775175391,0,average
23/01/2016,1.246372946,1.011199528,1.778262638,0,average
24/01/2016,1.240766331,0.976065422,1.790709959,0,average
25/01/2016,1.246098221,1.010776154,1.777573748,0,average
26/01/2016,1.247344967,1.006208537,1.827065043,0,average
27/01/2016,1.254437102,0.996597939,1.798811538,0,average
28/01/2016,1.265367265,0.997065278,1.809720096,0,average
29/01/2016,1.280943996,1.048977368,1.842442754,0,average
30/01/2016,1.270222944,1.033129717,1.774410534,0,average
31/01/2016,1.256337043,1.004889961,1.815828496,0,average
01/02/2016,1.267777028,1.015493994,1.836889575,0,average
02/02/2016,1.282607377,1.010102701,1.83211968,0,average
03/02/2016,1.292163302,1.015577584,1.887962426,0,average
04/02/2016,1.282781294,1.020415826,1.863496596,0,average
05/02/2016,1.271322488,1.011537143,1.822465842,1.264264067,average
06/02/2016,1.270802056,1.00944209,1.842857732,0.835815416,average
07/02/2016,1.277364803,1.0235034,1.869858262,0.544978136,average
08/02/2016,1.281303767,1.009144097,1.829169528,0.443087708,average
09/02/2016,1.267645779,1.005101489,1.9321239,0.969867644,average
10/02/2016,1.265032844,1.000781187,1.84578447,1.59497749,average
11/02/2016,1.25079348,1.017897048,1.868411642,0.564036203,average
12/02/2016,1.224650195,0.99952259,1.848136089,0.353331679,average
13/02/2016,1.234081691,1.008713624,1.856663784,1.80050835,average
14/02/2016,1.240333578,1.016548488,1.869174071,0.644715035,average
15/02/2016,1.244791815,1.002983124,1.795718855,0.40367468,average
16/02/2016,1.232926657,1.006170681,1.854917661,0.601439233,average
17/02/2016,1.243765412,1.004049512,1.861859275,0.837363953,average
18/02/2016,1.235889914,1.015501949,1.896276818,1.236570415,average
19/02/2016,1.257555287,1.022121592,1.862850802,1.173605096,average
20/02/2016,1.283302045,0.97989325,1.866307271,1.439976247,average
21/02/2016,1.281946895,0.982404851,1.846481764,1.765622999,average
22/02/2016,1.272933605,0.966424668,1.874212475,0.950006273,average
23/02/2016,1.272135955,0.956615615,1.85084179,1.202588416,average
24/02/2016,1.28642634,0.9655239,1.817014064,0.785267406,average
25/02/2016,1.296966674,0.970570505,1.843099589,0.115013609,average
26/02/2016,1.282753107,0.988543242,1.804717748,0.522805425,average
27/02/2016,1.301853199,0.98164716,1.806707968,1.61973611,average
28/02/2016,1.289966831,0.974086649,1.838864243,0.789896191,average
29/02/2016,1.284623306,0.987881727,1.888464513,0,average
01/03/2016,1.269275805,0.984351386,1.835445666,0,average
02/03/2016,1.27735213,0.988892307,1.824679306,0,average
03/03/2016,1.28588181,0.98502231,1.821596968,0,average
04/03/2016,1.294302596,1.000598129,1.83178328,0,average
05/03/2016,1.309523362,1.035169198,1.879044517,0,average
06/03/2016,1.31234201,1.05101118,1.878334963,0,average
07/03/2016,1.310479897,1.019092114,1.842265933,0,average
08/03/2016,1.351955709,1.017374891,1.83858586,0,average
09/03/2016,1.360908199,1.047905815,1.812029442,0,average
10/03/2016,1.369075915,1.046881446,1.853585588,0,average
11/03/2016,1.370158334,1.043165479,1.84512661,0,average
12/03/2016,1.379553802,1.047494983,1.84169068,0,average
13/03/2016,1.373407151,1.030833486,1.83640472,0,average
14/03/2016,1.368378678,1.052904309,1.833137421,0,average
15/03/2016,1.365462329,1.059285758,1.939510684,0,average
16/03/2016,1.361949357,1.047861784,1.911638243,0,average
17/03/2016,1.373856798,1.066286585,1.868581843,0,average
18/03/2016,1.371862409,1.05705462,1.865441187,0,average
19/03/2016,1.380592292,1.068194706,1.870850275,0,average
20/03/2016,1.372485174,1.05799975,1.799346435,0,average
21/03/2016,1.359778498,1.072240957,1.799140148,0,average
22/03/2016,1.370459139,1.094646124,1.857405987,0,average
23/03/2016,1.392104434,1.082511202,1.902136494,0,average
24/03/2016,1.403394303,1.078526938,1.833009006,0,average
25/03/2016,1.398539754,1.07466242,1.915895962,0,average
26/03/2016,1.402895876,1.078923375,1.844049716,0,average
27/03/2016,1.403774513,1.080810649,1.878876786,0,average
28/03/2016,1.396456094,1.073745442,1.818167452,0,average
29/03/2016,1.396298684,1.109580197,1.871582035,0,average
30/03/2016,1.430109118,1.102726914,1.815237658,0,average
31/03/2016,1.428724876,1.091930933,1.813730177,0,average
01/04/2016,1.448630578,1.089992535,1.893154905,0,average
02/04/2016,1.44416016,1.061636632,1.785467729,0.402908363,average
03/04/2016,1.431082552,1.075530196,1.822414899,0.569705582,average
04/04/2016,1.427471407,1.074811993,1.86448721,1.265228516,average
05/04/2016,1.399618751,1.058573874,1.813717074,1.177280441,average
06/04/2016,1.387863041,1.09113082,1.801733972,1.530670633,average
07/04/2016,1.400127181,1.112081694,1.868616249,1.45364051,average
08/04/2016,1.384736507,1.118703962,1.829853337,1.309729534,average
09/04/2016,1.360974604,1.115214361,1.779860437,1.281512312,average
10/04/2016,1.353349179,1.10586648,1.80901548,1.116278292,average
11/04/2016,1.351048634,1.108301581,1.766714537,1.582480575,average
12/04/2016,1.339171095,1.095912375,1.867150714,1.050499561,average
13/04/2016,1.317561495,1.105247926,1.782877411,1.43269316,average
14/04/2016,1.329208973,1.077668008,1.801762362,1.250003455,average
15/04/2016,1.329013537,1.09279075,1.81750421,1.199623756,average
16/04/2016,1.318057785,1.084136956,1.81502821,1.831011732,average
17/04/2016,1.315712573,1.074546073,1.766188074,0.822260712,average
18/04/2016,1.315557467,1.113660477,1.827675061,2.406574315,average
19/04/2016,1.300970106,1.092739505,1.842067446,0.505971655,average
20/04/2016,1.297478044,1.102149387,1.828182704,1.438040376,average
21/04/2016,1.298802571,1.13614073,1.795500565,1.497992554,average
22/04/2016,1.275147022,1.097673193,1.80211885,1.101269931,average
23/04/2016,1.287951399,1.110799922,1.817842154,0,average
24/04/2016,1.282973457,1.123073728,1.823529364,0,average
25/04/2016,1.288044342,1.130290949,1.846398519,0,average
26/04/2016,1.278344684,1.123139914,1.854486587,0,average
27/04/2016,1.257131118,1.113018966,1.845563704,0,average
28/04/2016,1.253719929,1.121874843,1.830242132,0,average
29/04/2016,1.262314003,1.113727012,1.779101432,0,average
30/04/2016,1.254265506,1.109571144,1.836129026,0.884827603,average
01/05/2016,1.233996179,1.099399007,1.810550208,0.323235496,average
02/05/2016,1.228408189,1.072163657,1.859814785,0.079152272,average
03/05/2016,1.20164157,1.091255077,1.880910612,0.473110084,average
04/05/2016,1.21012458,1.057813478,1.830850137,0.549338379,average
05/05/2016,1.195751388,1.054707109,1.847711787,1.478602688,average
06/05/2016,1.215124675,1.062925101,1.853924613,1.743913298,average
07/05/2016,1.183149634,1.068348683,1.797744976,0.886867504,average
08/05/2016,1.200795479,1.076562051,1.811805836,1.239303062,average
09/05/2016,1.216906014,1.070240552,1.883350536,1.056872632,average
10/05/2016,1.216834711,1.08703006,1.794986418,0.999613143,average
11/05/2016,1.221914376,1.083348485,1.856477117,0.34941513,average
12/05/2016,1.236996617,1.064702405,1.816186979,0.824158872,average
13/05/2016,1.239854468,1.092899072,1.841179467,0.688228736,average
14/05/2016,1.236697422,1.081962352,1.809314207,1.036338813,average
15/05/2016,1.233540786,1.087980663,1.781479324,1.810941618,average
16/05/2016,1.252791841,1.094899811,1.841436079,1.589198933,average
17/05/2016,1.246044327,1.109094267,1.800906955,0.800650662,average
18/05/2016,1.244220549,1.088723805,1.803001653,1.09855937,average
19/05/2016,1.229945423,1.069063136,1.903367643,0.47286346,average
20/05/2016,1.227676554,1.085908445,1.825911279,1.050982344,average
21/05/2016,1.219832554,1.078043667,1.772181348,0.322836043,average
22/05/2016,1.229705547,1.088766112,1.792288473,0,average
23/05/2016,1.206315523,1.088707106,1.859539904,0,average
24/05/2016,1.207937189,1.071026737,1.784427542,0,average
25/05/2016,1.210617122,1.064927304,1.869095041,0,average
26/05/2016,1.224662939,1.068355525,1.818505555,0,average
27/05/2016,1.212457342,1.066098869,1.880118702,0,average
28/05/2016,1.198074128,1.076109269,1.932311337,0,average
29/05/2016,1.182139984,1.065974191,1.856861762,0,average
30/05/2016,1.175183518,1.073711368,1.847768052,0,average
31/05/2016,1.187183208,1.088209796,1.834831121,0,average
01/06/2016,1.192223749,1.067743811,1.770852418,0,average
02/06/2016,1.194777553,1.056024101,1.856382489,0,average
03/06/2016,1.215478669,1.036398782,1.839915083,0,average
04/06/2016,1.218671798,1.03317002,1.850435103,0,average
05/06/2016,1.220843226,1.049663824,1.863327038,0,average
06/06/2016,1.218458173,1.023267208,1.871775913,0,average
07/06/2016,1.206001495,1.039618389,1.87458056,0,average
08/06/2016,1.195632294,1.019848788,1.924996402,0,average
09/06/2016,1.172766119,1.039342571,1.869398171,0,average
10/06/2016,1.172848165,1.058758985,1.893640435,0,average
11/06/2016,1.186513908,1.036445394,1.84720047,0,average
12/06/2016,1.207774926,1.05195636,1.872586058,0,average
13/06/2016,1.21135607,1.063463439,1.90844288,0,average
14/06/2016,1.224336207,1.051843622,1.956677185,0,average
15/06/2016,1.232436279,1.058997761,1.885178958,0,average
16/06/2016,1.231781539,1.056965536,1.882455875,0,average
17/06/2016,1.222804308,1.074096825,1.892750963,0,average
18/06/2016,1.24604132,1.065993424,1.893769733,0,average
19/06/2016,1.245723572,1.053190228,1.837564762,0,average
20/06/2016,1.258483554,1.053854264,1.89860132,0,average
21/06/2016,1.251924041,1.024848848,1.897352511,1.124627133,average
22/06/2016,1.245520492,1.06502038,1.887411456,0.840647309,average
23/06/2016,1.237275712,1.054479596,1.931642689,1.902552708,average
24/06/2016,1.220836202,1.035042473,1.925643181,1.152997787,average
25/06/2016,1.203091001,1.053781517,1.911208472,0.894350786,average
26/06/2016,1.213374495,1.04393852,1.926981865,1.950666066,average
27/06/2016,1.216828957,1.090896492,1.880031502,1.337174941,average
28/06/2016,1.198337904,1.077685642,1.950276364,1.052191504,average
29/06/2016,1.195948311,1.066055086,1.934984948,0.676542195,average
30/06/2016,1.219139131,1.066064287,1.932991855,1.587726814,average
01/07/2016,1.232319385,1.045697402,1.907423005,1.510221404,average
02/07/2016,1.238032923,1.046460316,1.947754349,0.783513134,average
03/07/2016,1.251711262,1.059191196,2.021330125,0.560417838,average
04/07/2016,1.258727893,1.064723493,1.89256875,0.665275356,average
05/07/2016,1.240303906,1.070044014,1.95270401,0.335774981,average
06/07/2016,1.241690391,1.089721355,1.92984397,0.936481745,average
07/07/2016,1.260709507,1.07628189,1.930881786,0.641860846,average
08/07/2016,1.269629551,1.058820229,1.936317546,1.463351665,average
09/07/2016,1.258944534,1.080349341,1.975298413,0.943505107,average
10/07/2016,1.263218631,1.081299645,1.950880424,1.073566299,average
11/07/2016,1.264963203,1.077775973,1.938278025,0.642021047,average
12/07/2016,1.264134721,1.096671181,1.983528294,0,average
13/07/2016,1.270646427,1.082109876,1.982835491,0,average
14/07/2016,1.270926168,1.079189379,1.987919937,0,average
15/07/2016,1.273594155,1.07184723,1.944345157,0,average
16/07/2016,1.293655623,1.083278058,1.974945256,0,average
17/07/2016,1.304408799,1.087757471,2.035113511,0,average
18/07/2016,1.303741657,1.096858729,1.976932102,0,average
19/07/2016,1.290560176,1.090042325,2.021521952,0,average
20/07/2016,1.308655726,1.080549154,1.968949581,0,average
21/07/2016,1.314177343,1.070372483,2.016770371,0,average
22/07/2016,1.326777038,1.060936527,1.977360346,0,average
23/07/2016,1.312313696,1.067937087,2.00666519,0,average
24/07/2016,1.328385119,1.089120782,2.016715369,0,average
25/07/2016,1.321063793,1.096329054,1.96618648,0,average
26/07/2016,1.299731208,1.061169719,2.01875664,0,average
27/07/2016,1.299047788,1.092892811,1.995407914,0,average
28/07/2016,1.283091084,1.096287069,1.994531486,0,average
29/07/2016,1.304783192,1.089242994,1.984235304,0,better than average
30/07/2016,1.308442941,1.087388083,2.000777231,1.198754852,better than average
31/07/2016,1.307973531,1.078763223,1.994408875,0.683798118,better than average
01/08/2016,1.31350769,1.079767837,1.970419479,0.625011268,better than average
02/08/2016,1.302574174,1.063408827,2.025608658,-0.062248141,better than average
03/08/2016,1.302948614,1.03921774,1.960244436,0.871332257,better than average
04/08/2016,1.309321576,1.040478,1.964677897,1.986684303,better than average
05/08/2016,1.30621696,1.046261637,2.04880691,1.131385841,better than average
06/08/2016,1.307521399,1.020097938,2.013797829,1.326159147,better than average
07/08/2016,1.313338636,1.055144482,2.084809548,1.345562648,better than average
08/08/2016,1.307696707,1.043741455,1.984676002,0.46338747,average
09/08/2016,1.31070878,1.038154042,2.057812048,1.301270125,average
10/08/2016,1.290137229,1.053200017,2.02151619,1.413795203,average
11/08/2016,1.30539639,1.056426771,2.027338254,0.557454723,average
12/08/2016,1.30775449,1.05429079,2.015041627,1.807102635,average
13/08/2016,1.291361513,1.058729245,2.005559329,1.298828243,average
14/08/2016,1.279709694,1.049387549,2.004061077,-0.059896162,average
15/08/2016,1.284684302,1.033868855,1.980572266,0.457889566,average
16/08/2016,1.287018229,1.025767881,2.042687716,0.407183743,average
17/08/2016,1.309539358,0.99624921,1.981684694,0.871606582,average
18/08/2016,1.314697349,0.991053728,2.052448105,1.171887309,average
19/08/2016,1.31364447,0.985601627,2.005085832,0,average
20/08/2016,1.34280156,0.984323498,2.092458292,0,average
21/08/2016,1.317086402,0.981571328,2.02382662,0,average
22/08/2016,1.328115281,0.969286176,2.07405152,0,average
23/08/2016,1.311723764,0.965672227,2.040490289,0,average
24/08/2016,1.325132153,0.962840735,2.07032405,0,average
25/08/2016,1.333485988,0.978592707,2.108965794,0,average
26/08/2016,1.340696067,0.96010018,2.102283586,0,average
27/08/2016,1.364542883,0.96432548,2.093422159,0,average
28/08/2016,1.390858603,0.983095396,2.065183439,0,average
29/08/2016,1.392618326,0.980117004,2.092963357,0,average
30/08/2016,1.413528142,1.002048785,2.037312295,0,average
31/08/2016,1.419437775,0.973977441,2.088477335,0,average
01/09/2016,1.423558258,0.987572225,2.039043308,0,average
02/09/2016,1.422244665,0.962875264,2.006562319,0,average
03/09/2016,1.423798137,0.950886933,2.094637619,0,average
04/09/2016,1.425072399,0.977524831,1.99529511,0,average
05/09/2016,1.412214973,0.946926345,2.034326589,0,average
06/09/2016,1.40341078,0.933809076,2.025050733,0,average
07/09/2016,1.414832736,0.937149007,2.053483316,0,average
08/09/2016,1.415258024,0.925859031,2.06279753,0,average
09/09/2016,1.434320432,0.914161666,2.120908202,0,average
10/09/2016,1.441706808,0.937942579,2.006062348,0,average
11/09/2016,1.46241482,0.927176686,2.011428889,0,average
12/09/2016,1.466288112,0.933293369,2.047599604,0,average
13/09/2016,1.472182478,0.955014323,2.015991045,0,average
14/09/2016,1.47041798,0.954353718,1.97572076,0,average
15/09/2016,1.466616117,0.939267741,1.985836523,0,average
16/09/2016,1.474667868,0.956271832,2.069877254,0,average
17/09/2016,1.460467699,0.930519232,2.032299526,0,average
18/09/2016,1.453348984,0.94182464,2.088941534,0,average
19/09/2016,1.445768008,0.954047024,1.989939666,0,average
20/09/2016,1.479372942,0.915848431,2.004792668,0,average
21/09/2016,1.476076271,0.921370553,1.991539196,0,average
22/09/2016,1.486260322,0.907761195,2.028122033,0,average
